,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
247,2759060,2759488,2759275,2759203,2759207,2759075,2759772,2759799,2759194,2759998,2759449,2759339,2759529,2759706,2759732,2759693,2759572,2759883,2759759,2760086,2759480,2760124,2759862,2759260,2758935,2759935,2759868,2759800,2759942,2759197,2760066,2759386,2759320,2759458,2760058,2759947,2759645,2759035,2760055,2759070,2759179,2759460,2759644,2759381,2759906,2759691,2759013,2759055,2759795,2759488,2759330,2760089,2759754,2759388,2759867,2759322,2760043,2759233,2759128,2759054,2759206,2759691,2759755,2759578,2759217,2758965,2760073,2759969,2759725,2759386,2759947,2759835,2760050,2759096,2759074,2759632,2759862,2759388,2759988,2759595,2759906,2759539,2758921,2759608,2759781,2759007,2760140,2758979,2759564,2759449,2759194,2759693,2759568,2760104,2759681,2760090,2759162,2760018,2759354
248,2759279,2759716,2759776,2760044,2759386,2759586,2759357,2759732,2760053,2759867,2759262,2759451,2759082,2759114,2759035,2758957,2759176,2759752,2759101,2759695,2759904,2759961,2759531,2759946,2758949,2759053,2759356,2759262,2759222,2758969,2759391,2759722,2758978,2759903,2759684,2759936,2759687,2759807,2759706,2759800,2759304,2759867,2758958,2759046,2759238,2759701,2759730,2759179,2759231,2759347,2759209,2759210,2758952,2759861,2760069,2759701,2759012,2759064,2758990,2759265,2759353,2760039,2759903,2760090,2759725,2759741,2758990,2759193,2760133,2759489,2759927,2759067,2759971,2759692,2760013,2759802,2759274,2760014,2759115,2760041,2759841,2760012,2759478,2759554,2759946,2760069,2759818,2759455,2759585,2759167,2759732,2759959,2759448,2759703,2759328,2759114,2759278,2759873,2760001
249,2759708,2759383,2759347,2759228,2759653,2759509,2758971,2759381,2759036,2759915,2759320,2760072,2759870,2759536,2759936,2759898,2759167,2759340,2759459,2760124,2759107,2759161,2759788,2759695,2759370,2758931,2758982,2759116,2759769,2760089,2759687,2759106,2759870,2758978,2759438,2759789,2759462,2759271,2759199,2759474,2759491,2760066,2759347,2759543,2759095,2759620,2759752,2759716,2760086,2759196,2760132,2759539,2760135,2759006,2760050,2759339,2759785,2759684,2760050,2759446,2759147,2759822,2759125,2759557,2759557,2759495,2759732,2759715,2759280,2759191,2759398,2759623,2759353,2758985,2759726,2759969,2759552,2759252,2759775,2759985,2759623,2759851,2759855,2759663,2759034,2758949,2759122,2759353,2759687,2758961,2759679,2760111,2759661,2759944,2759824,2758928,2759834,2759634,2759926
250,2758983,2758917,2759849,2759116,2759122,2760001,2759837,2759012,2759227,2759851,2759528,2759643,2758941,2759792,2759823,2759824,2758922,2759351,2759798,2759178,2759907,2759281,2759547,2759297,2759044,2759103,2759163,2759586,2759798,2759398,2759949,2758931,2759750,2759761,2759436,2759661,2759452,2759952,2759517,2758954,2760068,2759563,2759628,2759506,2760089,2759919,2759274,2758974,2759959,2759735,2759857,2759438,2759796,2759386,2759891,2759910,2758982,2759148,2759547,2759122,2759436,2759939,2759323,2759075,2759450,2759775,2760056,2759000,2759638,2759318,2759272,2759545,2759128,2758936,2759027,2759163,2759563,2760068,2759102,2759615,2758978,2759599,2759141,2760007,2760044,2759171,2759010,2759976,2759799,2759315,2759577,2759009,2759722,2759826,2759742,2759756,2759288,2758940,2759780
251,2759926,2759013,2759029,2759107,2759101,2760041,2759518,2759695,2759461,2759180,2759783,2759582,2759681,2759323,2759779,2758963,2759281,2759997,2759944,2758945,2759450,2759623,2759522,2758974,2760000,2759906,2759222,2759656,2759210,2759941,2759432,2759953,2759315,2759021,2759918,2759288,2759957,2759738,2758969,2759035,2759433,2759194,2759980,2759792,2759459,2759955,2759949,2758931,2759144,2760051,2759478,2759092,2759390,2759347,2760040,2759351,2759871,2760128,2759999,2759114,2759291,2760100,2759661,2759907,2759868,2758962,2760084,2760060,2759836,2760106,2759436,2759858,2759738,2759572,2759235,2759970,2759905,2759661,2759944,2759051,2759125,2759076,2758939,2759197,2759097,2758958,2759882,2760025,2759647,2759362,2759574,2760120,2760046,2759687,2759460,2759759,2759034,2759785,2759281
252,2759670,2759875,2760124,2759272,2758989,2759631,2759117,2759064,2759460,2759629,2759000,2759762,2759362,2759793,2759322,2759380,2759074,2759901,2759061,2759476,2759798,2759275,2759235,2759339,2758960,2759637,2758953,2759699,2759963,2759866,2759506,2759122,2759296,2759612,2759933,2759436,2760142,2760094,2759134,2758983,2759248,2759702,2759705,2759974,2759153,2759787,2759433,2759176,2759754,2759320,2758957,2759608,2759956,2759394,2759451,2759873,2759757,2759563,2759102,2760122,2759462,2759102,2758929,2759961,2758952,2759751,2760045,2759058,2759511,2759643,2759524,2759457,2758944,2760014,2759483,2759661,2760051,2760013,2759293,2759212,2759919,2759751,2759200,2759516,2760022,2759501,2759162,2759524,2759286,2759846,2759484,2759491,2759473,2759742,2759050,2759307,2759495,2759805,2759236
253,2759391,2759358,2759232,2759969,2759399,2759372,2760022,2759915,2760121,2759051,2759277,2758939,2759965,2759300,2759036,2759307,2759752,2760125,2760047,2760127,2759879,2759355,2759337,2759242,2759930,2759283,2759086,2760045,2760055,2758923,2759881,2759096,2759847,2759895,2759384,2759240,2759069,2759109,2759257,2760100,2759727,2759081,2760049,2759763,2759301,2759973,2759586,2759756,2758968,2759014,2759497,2759793,2759768,2759782,2759776,2759606,2760091,2759893,2759127,2759280,2760033,2760021,2759716,2759553,2759873,2759485,2759650,2759046,2759185,2759576,2759802,2759197,2759145,2759494,2759853,2759732,2760002,2759948,2759024,2759969,2759805,2759693,2758974,2760133,2759484,2759494,2759644,2759937,2759401,2759768,2759378,2758920,2759625,2759578,2758914,2759016,2759792,2759754,2759198
254,2759340,2759823,2759959,2760009,2759525,2759268,2759846,2759024,2759045,2759778,2759715,2759592,2759905,2760142,2759097,2759133,2759035,2758953,2760076,2759884,2759183,2759648,2758970,2759462,2759522,2759135,2760063,2759858,2759301,2760068,2759761,2759215,2759365,2760051,2759639,2759559,2760005,2759124,2759045,2760056,2760109,2759602,2759100,2758954,2759273,2758926,2759387,2759543,2759344,2759307,2759210,2759038,2760014,2759556,2759618,2759091,2758985,2759988,2759879,2759072,2759899,2759730,2759020,2758924,2759721,2759683,2759847,2758958,2759484,2759354,2759897,2759711,2759073,2759661,2759068,2759285,2759461,2759491,2759554,2759600,2759915,2759245,2758969,2759445,2759904,2759505,2759665,2759292,2758927,2759561,2759081,2759384,2759690,2760088,2759031,2759983,2758947,2758947,2760136
255,2759972,2759827,2759124,2759450,2759153,2759450,2759096,2760129,2758932,2759610,2759551,2759469,2759657,2759823,2759095,2759734,2759517,2759624,2759963,2760141,2758962,2759259,2759667,2759378,2760054,2759580,2760043,2759437,2760066,2759173,2759257,2760013,2759536,2759759,2759692,2758977,2759886,2760089,2760076,2759552,2759582,2759115,2759339,2760053,2759807,2758923,2759458,2759607,2759645,2759011,2758965,2759101,2759136,2759622,2759269,2759983,2759541,2760054,2759222,2759105,2759694,2759521,2759628,2759973,2759074,2759893,2759926,2759127,2759073,2759027,2759785,2759271,2759699,2759882,2759145,2759068,2759069,2759576,2759548,2759735,2759988,2759134,2760042,2759277,2759509,2759291,2759319,2759795,2759210,2759629,2759390,2759510,2759101,2759295,2759134,2759735,2759721,2759319,2758922
256,2759750,2759670,2760000,2759961,2759112,2760120,2760039,2758924,2759105,2759567,2759279,2759649,2758930,2759966,2760026,2759187,2759390,2758962,2759856,2759635,2759254,2759437,2759497,2759780,2760072,2759250,2759493,2759761,2759107,2759148,2759686,2760062,2759978,2759319,2759033,2758939,2759505,2759128,2759511,2759826,2759144,2759841,2759295,2759317,2758951,2759291,2759517,2759980,2759861,2758985,2759904,2759316,2759670,2759399,2759745,2759148,2759397,2759158,2759304,2759531,2759559,2759294,2759270,2759211,2758942,2759137,2759064,2759885,2759941,2759524,2760002,2759992,2759890,2759921,2760070,2759100,2760064,2760125,2759315,2758983,2759321,2759882,2759624,2759561,2759199,2759203,2759285,2760143,2759283,2759077,2759866,2759711,2759228,2759201,2759921,2759642,2759826,2759804,2759134
257,2759835,2759571,2759694,2759081,2759997,2758915,2760054,2760039,2759274,2759240,2760129,2759788,2759664,2759314,2759169,2759092,2759649,2760000,2759842,2759696,2758955,2759146,2759189,2759389,2759661,2759474,2760070,2759988,2759118,2759953,2759555,2758982,2759620,2759609,2759060,2760114,2759233,2759598,2759873,2759570,2759725,2759998,2759501,2759849,2759942,2759858,2759725,2758958,2760130,2760133,2760133,2759718,2759972,2759274,2760032,2759937,2760142,2759521,2759957,2759688,2759969,2760132,2759972,2759710,2759014,2759714,2759858,2760027,2760114,2759452,2759315,2759045,2759581,2759257,2760119,2759805,2759452,2759209,2759638,2759750,2759274,2759317,2759509,2760032,2759073,2759571,2759724,2759635,2760014,2759123,2759742,2760001,2759294,2760136,2760000,2758952,2760063,2759587,2759067
258,2760047,2759658,2759919,2759273,2758927,2759109,2760044,2759475,2759163,2758930,2759450,2759351,2759195,2759165,2759277,2759993,2759027,2759552,2760012,2759235,2760104,2759624,2759699,2759904,2759100,2758954,2759602,2759236,2759354,2759202,2758922,2759081,2759861,2760050,2759502,2759649,2759849,2759483,2759228,2760005,2759703,2759887,2759172,2759665,2758990,2758935,2759545,2759431,2759233,2759881,2759855,2760053,2759394,2760045,2760141,2759997,2759906,2759866,2759004,2760101,2759452,2759756,2759222,2759914,2759454,2759629,2759628,2759474,2758977,2759778,2759999,2759762,2759067,2759708,2758959,2759250,2759895,2758974,2759596,2760070,2759437,2760123,2759681,2759437,2759867,2759307,2759464,2760064,2760047,2759210,2759238,2759890,2759219,2760066,2759073,2760133,2760120,2759009,2759572
259,2758971,2759245,2759134,2759510,2758926,2759541,2759494,2759606,2760078,2759651,2759339,2759907,2759589,2759572,2759580,2758922,2759219,2759641,2759664,2759673,2760129,2759610,2759694,2760131,2759673,2759657,2759291,2758999,2759479,2760041,2760081,2759028,2759566,2759127,2759798,2759390,2759451,2759518,2759547,2759635,2760073,2760054,2759895,2759267,2759462,2758978,2759822,2759893,2758923,2758964,2759645,2759109,2759903,2759515,2758976,2759367,2759320,2760079,2759198,2759024,2759959,2759718,2759445,2759759,2759018,2759160,2759123,2759467,2760009,2759118,2758953,2759161,2758917,2759807,2759515,2759456,2759781,2760016,2760104,2759273,2759344,2760063,2759112,2760049,2759750,2760012,2760080,2759321,2759399,2760006,2759445,2758999,2759389,2759261,2759563,2759715,2759205,2759810,2759870
260,2759952,2759314,2759509,2759314,2759931,2760130,2759599,2759343,2758947,2759833,2760120,2759656,2760019,2759295,2759619,2759278,2759357,2758963,2759328,2760001,2759391,2759245,2759787,2759654,2759846,2759058,2759718,2760003,2759602,2759965,2759368,2759792,2759795,2759995,2758983,2758951,2759278,2759664,2759235,2759678,2759849,2759011,2759389,2759511,2759206,2759205,2759721,2759890,2758957,2759367,2760000,2759249,2759386,2760018,2759309,2759986,2759759,2759660,2758980,2760058,2759177,2759810,2760104,2758964,2759449,2759957,2758958,2759119,2760028,2759350,2760037,2759871,2759299,2759730,2759168,2759301,2760025,2759708,2759683,2759661,2759171,2759730,2758940,2759006,2759999,2760109,2759088,2759049,2759216,2759635,2759979,2760027,2759838,2759906,2759936,2759473,2759918,2759525,2759178
261,2759212,2759971,2759081,2759087,2759243,2760100,2759136,2760130,2759299,2759771,2759215,2759918,2759527,2759730,2759384,2759908,2759497,2759017,2759077,2759764,2758980,2759708,2760131,2759007,2759667,2759974,2759369,2759744,2760038,2759246,2758985,2759203,2758980,2759328,2759595,2759338,2759903,2759947,2759536,2759049,2758943,2759311,2760000,2760094,2759191,2759683,2759511,2759383,2759999,2759838,2759853,2759783,2760063,2759906,2759239,2759973,2759992,2759014,2759618,2759039,2759543,2758915,2759449,2759769,2759052,2760136,2759908,2759101,2759699,2759884,2759858,2758955,2760081,2759841,2759623,2759339,2759974,2759102,2759345,2759118,2759531,2759721,2759050,2759502,2760087,2760076,2760005,2758989,2759128,2760073,2759362,2759036,2759944,2759642,2759976,2759065,2759161,2759367,2759606
262,2759804,2759359,2759307,2759382,2759431,2759971,2759466,2758942,2759195,2759359,2759721,2759909,2759919,2759695,2759296,2759580,2759317,2759871,2759923,2759118,2759161,2759727,2759602,2759789,2759789,2759582,2759462,2758927,2760049,2759761,2759582,2759260,2760114,2759217,2759031,2759557,2759050,2759450,2759699,2759385,2759261,2759708,2759051,2759275,2759770,2759986,2759652,2759861,2759458,2759373,2760013,2759644,2759330,2759745,2759978,2758977,2759318,2759768,2759654,2759483,2759998,2759135,2758947,2759370,2759039,2759903,2759949,2759961,2760054,2759639,2759257,2760125,2759727,2759180,2759824,2759730,2759024,2759383,2759783,2759866,2759474,2759036,2759723,2759650,2759497,2759804,2759165,2760033,2759191,2758939,2759055,2759777,2759804,2759771,2759502,2759769,2759036,2759054,2759450
263,2758914,2759664,2759105,2759824,2759785,2760101,2759180,2759061,2758983,2759295,2759600,2759561,2759976,2758951,2759546,2759222,2759987,2759951,2760071,2759632,2758960,2759761,2759242,2759851,2760056,2759028,2759336,2759931,2759367,2758951,2759156,2759987,2759378,2759913,2759358,2758921,2759465,2759636,2759647,2759216,2759163,2759707,2759169,2759277,2759769,2760140,2759182,2759506,2759353,2759819,2759664,2759894,2759738,2759954,2759802,2759480,2759868,2759702,2759875,2759257,2759209,2759257,2759046,2759371,2759149,2759460,2759718,2759958,2759490,2759545,2759775,2759266,2759864,2759163,2760045,2759872,2760075,2759735,2759140,2760112,2759785,2759465,2759767,2759785,2759012,2759744,2759957,2759347,2759396,2759477,2759497,2759485,2759681,2759388,2759357,2759864,2758960,2759625,2759642
264,2759553,2759046,2759073,2760096,2759587,2758926,2758960,2760026,2760012,2759449,2758915,2759156,2759691,2759437,2759009,2760077,2759236,2759506,2759499,2759206,2759173,2759690,2759930,2759997,2759882,2759514,2759015,2759339,2759347,2759191,2759207,2759780,2759877,2759556,2760064,2759375,2759930,2759207,2759973,2759178,2759939,2760001,2759511,2759173,2758957,2759480,2758961,2759252,2759207,2759136,2759642,2759298,2759493,2760073,2760075,2759965,2759500,2759582,2759664,2758952,2759489,2759052,2759469,2759278,2759067,2759577,2759595,2759211,2759788,2759813,2759883,2759273,2759714,2759355,2759387,2759919,2759887,2759969,2759460,2759296,2760120,2760062,2758927,2759338,2759705,2759787,2758916,2760005,2759622,2759936,2759321,2759842,2759547,2759580,2759449,2759261,2759619,2760088,2759249
265,2759007,2759210,2759381,2759807,2759531,2759065,2759191,2759979,2759375,2759213,2758914,2759824,2759913,2759343,2759662,2759457,2759511,2759769,2759678,2760070,2759301,2759016,2759387,2759208,2759215,2759385,2760025,2759707,2759977,2759391,2758944,2759727,2759656,2760084,2759708,2759855,2760022,2759657,2759568,2759461,2759904,2759096,2759236,2759477,2759835,2759060,2760066,2759343,2758983,2760001,2759510,2759370,2759382,2759261,2759356,2760072,2758960,2759227,2759818,2760027,2758970,2759767,2760120,2758926,2760142,2759820,2758944,2759738,2759455,2759361,2759679,2760118,2759775,2759540,2759451,2758937,2759225,2759956,2759727,2759464,2759064,2759201,2758937,2759458,2760003,2759176,2759915,2759998,2759644,2759366,2759993,2760137,2759217,2759345,2759227,2759807,2760133,2760131,2759748
266,2760004,2759031,2759293,2759183,2760091,2758921,2759914,2760072,2759978,2758982,2759242,2759528,2759492,2760001,2760090,2759656,2759650,2759959,2759117,2759046,2759446,2759763,2760099,2760080,2759797,2759511,2759261,2759930,2759193,2758973,2759307,2759937,2759734,2759446,2759186,2759301,2759800,2759998,2760044,2759657,2759756,2759201,2759706,2760111,2759016,2759937,2759213,2759987,2759279,2759730,2759658,2759213,2759775,2759970,2760140,2759857,2759800,2759694,2758932,2759547,2759314,2759755,2759723,2759149,2760026,2759813,2759686,2759278,2759365,2759999,2759913,2760058,2758974,2759233,2758980,2759750,2759260,2759346,2759114,2759748,2759930,2760064,2759474,2759148,2759448,2758947,2759286,2759266,2759227,2759754,2759191,2760131,2759562,2759185,2759916,2759233,2759551,2759819,2759973
267,2759373,2760132,2759695,2759955,2759510,2759149,2759699,2759958,2759357,2759710,2759718,2759505,2759570,2759017,2759381,2759454,2759466,2758949,2759541,2759738,2760056,2760052,2759851,2759623,2759853,2760052,2759257,2759745,2760007,2759584,2759328,2759353,2759829,2759987,2759360,2759176,2759522,2759592,2759596,2759590,2759292,2759329,2759674,2759086,2759370,2758989,2759528,2759835,2759340,2759140,2759157,2758927,2759024,2759291,2759877,2759301,2759173,2759218,2759528,2759650,2759906,2759431,2760084,2759321,2759970,2759905,2759101,2758945,2759790,2759509,2759319,2759702,2759566,2759316,2759372,2759833,2758944,2759035,2759674,2759067,2759616,2759686,2759679,2758923,2759616,2759493,2759988,2759167,2759232,2759217,2760065,2759126,2759307,2759495,2759522,2760021,2759891,2759270,2759551
268,2759350,2759624,2759763,2760028,2758949,2759103,2759446,2759686,2759230,2759735,2759710,2759618,2759690,2759236,2759756,2759440,2759103,2759838,2759110,2759918,2759852,2759643,2759849,2759388,2759061,2759489,2759466,2759187,2759930,2759997,2759113,2759365,2759203,2759133,2759369,2759967,2759725,2759173,2760137,2760065,2759210,2759180,2759901,2759295,2760125,2759692,2758962,2759843,2759577,2759862,2758964,2759903,2759750,2759112,2759323,2759669,2758951,2759101,2759076,2759495,2760113,2759658,2759239,2759336,2759197,2759823,2760006,2759440,2759373,2759450,2759744,2759735,2759242,2759497,2760065,2759977,2759250,2759109,2760000,2759311,2758965,2760111,2759530,2759236,2759970,2759206,2759060,2759567,2759441,2759883,2759744,2759212,2759283,2759205,2759835,2759522,2759750,2759691,2759149
269,2759834,2760077,2759009,2759913,2759585,2759166,2759095,2760044,2760054,2759391,2759443,2759484,2759382,2759036,2759431,2759113,2759435,2759563,2759848,2758921,2760049,2759029,2759140,2759785,2759771,2759507,2759156,2758955,2759147,2759376,2760070,2759661,2759145,2759117,2759070,2760008,2759394,2759320,2760066,2759947,2759112,2759450,2759883,2759286,2759343,2759761,2758968,2759088,2760052,2759904,2759762,2759018,2759443,2760016,2759699,2759779,2759637,2759445,2759095,2760007,2759060,2759584,2759460,2759829,2759865,2759515,2759011,2758940,2760124,2758945,2759916,2759314,2758932,2759349,2759545,2760005,2759988,2759050,2759362,2759466,2759011,2759521,2759183,2759433,2759622,2760029,2759339,2759386,2759562,2759942,2759243,2759877,2759073,2759177,2760001,2759381,2759117,2759564,2759942
